merchant_id,merchant_name,category,city,status,merchant_size,created_at
M000800,Travel Merchant 00800,Travel,Surabaya,ACTIVE,MEDIUM,2026-03-13 06:28:55
M000801,Transportation Merchant 00801,Transportation,Palembang,ACTIVE,SMALL,2025-01-03 00:49:29
M000802,Retail Merchant 00802,Retail,Surabaya,ACTIVE,MEDIUM,2024-08-13 14:49:11
M000803,Travel Merchant 00803,Travel,Bandung,ACTIVE,SMALL,2025-10-26 14:33:46
M000804,Groceries Merchant 00804,Groceries,Makassar,ACTIVE,SMALL,2023-11-29 01:10:34
M000805,Transportation Merchant 00805,Transportation,Surabaya,ACTIVE,SMALL,2023-11-16 14:42:06
M000806,Electronics Merchant 00806,Electronics,Palembang,ACTIVE,SMALL,2025-01-15 16:19:00
M000807,Entertainment Merchant 00807,Entertainment,Jakarta,ACTIVE,SMALL,2026-05-02 05:44:43
M000808,Retail Merchant 00808,Retail,Yogyakarta,ACTIVE,SMALL,2024-08-01 23:11:44
M000809,Fashion Merchant 00809,Fashion,Semarang,ACTIVE,SMALL,2023-06-21 21:03:30
M000810,Groceries Merchant 00810,Groceries,Bandung,ACTIVE,SMALL,2023-07-05 22:42:22
M000811,Retail Merchant 00811,Retail,Bandung,ACTIVE,MEDIUM,2023-02-04 19:43:24
M000812,Entertainment Merchant 00812,Entertainment,Semarang,ACTIVE,SMALL,2024-10-10 00:16:28
M000813,Electronics Merchant 00813,Electronics,Makassar,ACTIVE,MEDIUM,2024-08-21 06:07:39
M000814,Groceries Merchant 00814,Groceries,Semarang,ACTIVE,LARGE,2022-02-17 18:53:24
M000815,Retail Merchant 00815,Retail,Jakarta,ACTIVE,MEDIUM,2025-06-20 11:36:02
M000816,Education Merchant 00816,Education,Palembang,ACTIVE,SMALL,2022-08-08 04:26:52
M000817,Food & Beverage Merchant 00817,Food & Beverage,Denpasar,ACTIVE,SMALL,2022-10-18 20:05:09
M000818,Transportation Merchant 00818,Transportation,Denpasar,ACTIVE,SMALL,2022-11-14 19:14:49
M000819,Travel Merchant 00819,Travel,Denpasar,INACTIVE,SMALL,2026-02-14 14:38:27
M000820,Food & Beverage Merchant 00820,Food & Beverage,Tangerang,ACTIVE,SMALL,2023-12-21 04:01:10
M000821,Retail Merchant 00821,Retail,Semarang,ACTIVE,SMALL,2024-11-06 08:41:12
M000822,Food & Beverage Merchant 00822,Food & Beverage,Denpasar,ACTIVE,MEDIUM,2025-05-08 08:43:54
M000823,Fashion Merchant 00823,Fashion,Surabaya,ACTIVE,SMALL,2023-08-15 05:43:27
M000824,Entertainment Merchant 00824,Entertainment,Jakarta,ACTIVE,SMALL,2022-06-27 03:35:59
M000825,Groceries Merchant 00825,Groceries,Semarang,ACTIVE,SMALL,2024-01-27 00:07:16
M000826,Entertainment Merchant 00826,Entertainment,Semarang,ACTIVE,SMALL,2022-01-29 02:00:38
M000827,Retail Merchant 00827,Retail,Surabaya,ACTIVE,SMALL,2022-03-05 16:37:51
M000828,Fashion Merchant 00828,Fashion,Palembang,ACTIVE,MEDIUM,2022-08-23 00:16:24
M000829,Education Merchant 00829,Education,Medan,ACTIVE,SMALL,2024-11-29 21:32:00
M000830,Transportation Merchant 00830,Transportation,Yogyakarta,ACTIVE,SMALL,2024-08-22 07:35:05
M000831,Entertainment Merchant 00831,Entertainment,Makassar,ACTIVE,SMALL,2022-08-04 11:10:40
M000832,Food & Beverage Merchant 00832,Food & Beverage,Bandung,ACTIVE,MEDIUM,2025-02-06 22:16:10
M000833,Travel Merchant 00833,Travel,Jakarta,ACTIVE,SMALL,2023-05-01 19:58:24
M000834,Transportation Merchant 00834,Transportation,Bandung,ACTIVE,MEDIUM,2024-02-20 15:26:47
M000835,Electronics Merchant 00835,Electronics,Yogyakarta,ACTIVE,SMALL,2023-05-11 10:28:16
M000836,Education Merchant 00836,Education,Denpasar,ACTIVE,SMALL,2025-08-12 22:39:21
M000837,Healthcare Merchant 00837,Healthcare,Yogyakarta,ACTIVE,SMALL,2025-09-24 18:39:52
M000838,Education Merchant 00838,Education,Tangerang,ACTIVE,SMALL,2024-06-30 17:56:56
M000839,Transportation Merchant 00839,Transportation,Yogyakarta,ACTIVE,SMALL,2026-04-08 09:29:57
M000840,Transportation Merchant 00840,Transportation,Surabaya,ACTIVE,SMALL,2024-01-23 02:39:53
M000841,Travel Merchant 00841,Travel,Semarang,ACTIVE,MEDIUM,2022-04-19 01:31:54
M000842,Retail Merchant 00842,Retail,Yogyakarta,ACTIVE,SMALL,2026-06-13 15:50:11
M000843,Healthcare Merchant 00843,Healthcare,Medan,ACTIVE,SMALL,2026-04-26 10:53:53
M000844,Travel Merchant 00844,Travel,Tangerang,ACTIVE,SMALL,2022-09-23 07:17:52
M000845,Electronics Merchant 00845,Electronics,Denpasar,ACTIVE,SMALL,2022-01-06 05:14:06
M000846,Retail Merchant 00846,Retail,Semarang,ACTIVE,SMALL,2022-04-14 05:49:19
M000847,Retail Merchant 00847,Retail,Palembang,ACTIVE,SMALL,2025-03-27 21:03:58
M000848,Food & Beverage Merchant 00848,Food & Beverage,Surabaya,ACTIVE,LARGE,2025-12-30 01:10:03
M000849,Transportation Merchant 00849,Transportation,Tangerang,ACTIVE,SMALL,2026-01-20 01:00:57
M000850,Entertainment Merchant 00850,Entertainment,Yogyakarta,ACTIVE,SMALL,2023-02-07 00:40:58
M000851,Electronics Merchant 00851,Electronics,Medan,ACTIVE,SMALL,2025-12-05 00:23:06
M000852,Entertainment Merchant 00852,Entertainment,Yogyakarta,ACTIVE,SMALL,2022-10-04 23:44:17
M000853,Groceries Merchant 00853,Groceries,Makassar,ACTIVE,SMALL,2024-05-20 12:18:44
M000854,Electronics Merchant 00854,Electronics,Palembang,ACTIVE,SMALL,2022-03-31 12:31:42
M000855,Transportation Merchant 00855,Transportation,Surabaya,ACTIVE,SMALL,2023-07-01 01:01:59
M000856,Transportation Merchant 00856,Transportation,Tangerang,ACTIVE,SMALL,2024-04-02 17:29:33
M000857,Travel Merchant 00857,Travel,Yogyakarta,ACTIVE,SMALL,2025-06-30 15:37:00
M000858,Fashion Merchant 00858,Fashion,Denpasar,ACTIVE,SMALL,2024-08-06 02:10:36
M000859,Groceries Merchant 00859,Groceries,Medan,ACTIVE,SMALL,2023-10-24 16:01:18
M000860,Groceries Merchant 00860,Groceries,Semarang,INACTIVE,SMALL,2026-03-09 19:49:08
M000861,Travel Merchant 00861,Travel,Surabaya,ACTIVE,SMALL,2023-05-27 15:33:22
M000862,Transportation Merchant 00862,Transportation,Medan,ACTIVE,SMALL,2022-09-27 12:03:09
M000863,Entertainment Merchant 00863,Entertainment,Jakarta,ACTIVE,SMALL,2023-03-06 11:47:09
M000864,Retail Merchant 00864,Retail,Palembang,ACTIVE,MEDIUM,2025-05-07 08:11:47
M000865,Travel Merchant 00865,Travel,Semarang,INACTIVE,SMALL,2025-06-05 18:25:52
M000866,Food & Beverage Merchant 00866,Food & Beverage,Makassar,ACTIVE,MEDIUM,2025-06-09 19:13:09
M000867,Travel Merchant 00867,Travel,Surabaya,ACTIVE,SMALL,2025-05-15 20:13:31
M000868,Entertainment Merchant 00868,Entertainment,Makassar,ACTIVE,SMALL,2025-10-23 06:40:20
M000869,Healthcare Merchant 00869,Healthcare,Yogyakarta,ACTIVE,SMALL,2022-03-25 20:30:03
M000870,Electronics Merchant 00870,Electronics,Surabaya,ACTIVE,SMALL,2025-01-18 21:22:25
M000871,Retail Merchant 00871,Retail,Yogyakarta,ACTIVE,SMALL,2025-04-02 22:33:28
M000872,Transportation Merchant 00872,Transportation,Semarang,ACTIVE,SMALL,2022-10-22 10:23:27
M000873,Electronics Merchant 00873,Electronics,Bandung,ACTIVE,MEDIUM,2023-11-23 03:05:25
M000874,Healthcare Merchant 00874,Healthcare,Palembang,ACTIVE,SMALL,2023-05-01 02:54:06
M000875,Groceries Merchant 00875,Groceries,Makassar,ACTIVE,MEDIUM,2022-05-27 03:46:32
M000876,Groceries Merchant 00876,Groceries,Bandung,ACTIVE,SMALL,2025-05-02 16:15:54
M000877,Entertainment Merchant 00877,Entertainment,Denpasar,ACTIVE,SMALL,2025-10-06 15:02:36
M000878,Food & Beverage Merchant 00878,Food & Beverage,Semarang,ACTIVE,SMALL,2025-09-16 01:30:05
M000879,Food & Beverage Merchant 00879,Food & Beverage,Semarang,ACTIVE,MEDIUM,2024-07-11 22:26:52
M000880,Entertainment Merchant 00880,Entertainment,Bandung,ACTIVE,SMALL,2023-04-03 03:22:53
M000881,Groceries Merchant 00881,Groceries,Yogyakarta,ACTIVE,SMALL,2024-06-15 17:12:30
M000882,Education Merchant 00882,Education,Surabaya,ACTIVE,MEDIUM,2024-09-05 23:38:56
M000883,Retail Merchant 00883,Retail,Yogyakarta,ACTIVE,SMALL,2025-08-05 08:34:51
M000884,Entertainment Merchant 00884,Entertainment,Yogyakarta,ACTIVE,SMALL,2022-06-20 06:31:36
M000885,Transportation Merchant 00885,Transportation,Jakarta,ACTIVE,MEDIUM,2024-07-11 10:06:56
M000886,Fashion Merchant 00886,Fashion,Surabaya,ACTIVE,SMALL,2022-03-26 02:27:26
M000887,Fashion Merchant 00887,Fashion,Yogyakarta,ACTIVE,SMALL,2024-08-07 09:25:34
M000888,Food & Beverage Merchant 00888,Food & Beverage,Makassar,ACTIVE,SMALL,2025-04-17 06:07:53
M000889,Retail Merchant 00889,Retail,Medan,ACTIVE,SMALL,2023-11-08 23:54:21
M000890,Electronics Merchant 00890,Electronics,Medan,ACTIVE,SMALL,2026-02-02 08:45:58
M000891,Entertainment Merchant 00891,Entertainment,Denpasar,ACTIVE,MEDIUM,2025-12-07 00:33:23
M000892,Education Merchant 00892,Education,Tangerang,ACTIVE,SMALL,2025-03-14 23:00:39
M000893,Fashion Merchant 00893,Fashion,Denpasar,ACTIVE,SMALL,2023-11-28 18:06:19
M000894,Groceries Merchant 00894,Groceries,Semarang,ACTIVE,SMALL,2026-02-05 00:09:19
M000895,Entertainment Merchant 00895,Entertainment,Surabaya,ACTIVE,SMALL,2023-07-02 13:35:18
M000896,Electronics Merchant 00896,Electronics,Semarang,ACTIVE,SMALL,2026-02-08 15:26:21
M000897,Groceries Merchant 00897,Groceries,Palembang,SUSPENDED,LARGE,2022-08-13 01:54:15
M000898,Education Merchant 00898,Education,Bandung,ACTIVE,SMALL,2026-03-08 05:57:54
M000899,Electronics Merchant 00899,Electronics,Surabaya,ACTIVE,SMALL,2023-02-20 03:54:48
M000900,Retail Merchant 00900,Retail,Surabaya,ACTIVE,SMALL,2025-08-18 14:09:06
M000901,Travel Merchant 00901,Travel,Tangerang,ACTIVE,SMALL,2024-05-18 15:31:38
M000902,Fashion Merchant 00902,Fashion,Tangerang,ACTIVE,MEDIUM,2025-12-05 00:59:43
M000903,Electronics Merchant 00903,Electronics,Bandung,ACTIVE,MEDIUM,2024-06-09 08:07:36
M000904,Food & Beverage Merchant 00904,Food & Beverage,Yogyakarta,ACTIVE,MEDIUM,2024-08-26 04:54:53
M000905,Groceries Merchant 00905,Groceries,Denpasar,ACTIVE,SMALL,2023-01-14 08:26:10
M000906,Education Merchant 00906,Education,Bandung,ACTIVE,SMALL,2024-12-14 01:10:45
M000907,Entertainment Merchant 00907,Entertainment,Jakarta,INACTIVE,MEDIUM,2022-02-03 04:56:37
M000908,Fashion Merchant 00908,Fashion,Medan,ACTIVE,SMALL,2025-08-14 15:20:49
M000909,Healthcare Merchant 00909,Healthcare,Palembang,ACTIVE,MEDIUM,2023-03-21 21:50:47
M000910,Electronics Merchant 00910,Electronics,Semarang,ACTIVE,SMALL,2025-05-05 06:05:06
M000911,Retail Merchant 00911,Retail,Jakarta,ACTIVE,MEDIUM,2026-06-06 13:21:27
M000912,Groceries Merchant 00912,Groceries,Semarang,ACTIVE,MEDIUM,2025-03-21 17:34:09
M000913,Retail Merchant 00913,Retail,Yogyakarta,ACTIVE,SMALL,2025-11-30 14:55:28
M000914,Education Merchant 00914,Education,Tangerang,ACTIVE,SMALL,2024-12-15 09:05:27
M000915,Electronics Merchant 00915,Electronics,Yogyakarta,ACTIVE,MEDIUM,2023-08-27 10:55:36
M000916,Retail Merchant 00916,Retail,Surabaya,ACTIVE,SMALL,2024-09-11 16:11:11
M000917,Healthcare Merchant 00917,Healthcare,Semarang,ACTIVE,SMALL,2022-03-21 13:56:50
M000918,Healthcare Merchant 00918,Healthcare,Surabaya,ACTIVE,SMALL,2022-12-11 09:19:16
M000919,Food & Beverage Merchant 00919,Food & Beverage,Denpasar,ACTIVE,SMALL,2026-04-10 16:04:55
M000920,Education Merchant 00920,Education,Semarang,ACTIVE,SMALL,2026-04-07 02:04:28
M000921,Fashion Merchant 00921,Fashion,Jakarta,ACTIVE,LARGE,2025-12-14 08:54:19
M000922,Education Merchant 00922,Education,Tangerang,SUSPENDED,SMALL,2022-12-19 21:35:15
M000923,Groceries Merchant 00923,Groceries,Jakarta,ACTIVE,SMALL,2025-03-12 02:27:39
M000924,Transportation Merchant 00924,Transportation,Medan,ACTIVE,SMALL,2023-04-15 00:08:44
M000925,Groceries Merchant 00925,Groceries,Denpasar,SUSPENDED,SMALL,2025-03-27 12:32:37
M000926,Education Merchant 00926,Education,Makassar,ACTIVE,LARGE,2022-04-05 04:04:41
M000927,Electronics Merchant 00927,Electronics,Bandung,ACTIVE,SMALL,2024-01-29 10:28:10
M000928,Fashion Merchant 00928,Fashion,Palembang,ACTIVE,SMALL,2023-10-10 12:56:45
M000929,Education Merchant 00929,Education,Surabaya,ACTIVE,MEDIUM,2024-10-25 13:01:24
M000930,Healthcare Merchant 00930,Healthcare,Semarang,ACTIVE,MEDIUM,2023-09-19 13:14:15
M000931,Healthcare Merchant 00931,Healthcare,Bandung,ACTIVE,MEDIUM,2023-12-03 17:16:56
M000932,Travel Merchant 00932,Travel,Jakarta,ACTIVE,SMALL,2023-05-21 10:27:21
M000933,Healthcare Merchant 00933,Healthcare,Palembang,ACTIVE,SMALL,2024-08-25 12:52:24
M000934,Transportation Merchant 00934,Transportation,Palembang,ACTIVE,LARGE,2025-07-15 04:54:31
M000935,Travel Merchant 00935,Travel,Makassar,ACTIVE,MEDIUM,2025-01-04 21:35:45
M000936,Entertainment Merchant 00936,Entertainment,Jakarta,ACTIVE,MEDIUM,2023-03-05 14:05:04
M000937,Food & Beverage Merchant 00937,Food & Beverage,Jakarta,INACTIVE,SMALL,2024-11-20 22:06:28
M000938,Healthcare Merchant 00938,Healthcare,Bandung,ACTIVE,SMALL,2024-05-12 07:56:03
M000939,Education Merchant 00939,Education,Yogyakarta,ACTIVE,SMALL,2022-03-10 02:46:32
M000940,Food & Beverage Merchant 00940,Food & Beverage,Makassar,ACTIVE,MEDIUM,2025-06-19 19:57:23
M000941,Food & Beverage Merchant 00941,Food & Beverage,Tangerang,ACTIVE,SMALL,2026-05-15 10:08:03
M000942,Travel Merchant 00942,Travel,Surabaya,ACTIVE,SMALL,2024-09-07 21:43:32
M000943,Transportation Merchant 00943,Transportation,Tangerang,ACTIVE,SMALL,2024-03-22 00:13:45
M000944,Retail Merchant 00944,Retail,Makassar,ACTIVE,SMALL,2026-04-15 13:36:46
M000945,Electronics Merchant 00945,Electronics,Medan,ACTIVE,SMALL,2026-06-24 21:16:59
M000946,Groceries Merchant 00946,Groceries,Makassar,ACTIVE,SMALL,2023-05-22 15:45:18
M000947,Food & Beverage Merchant 00947,Food & Beverage,Surabaya,INACTIVE,SMALL,2026-02-28 14:55:01
M000948,Retail Merchant 00948,Retail,Yogyakarta,INACTIVE,MEDIUM,2022-12-11 00:53:03
M000949,Education Merchant 00949,Education,Jakarta,ACTIVE,SMALL,2025-04-28 04:18:53
M000950,Electronics Merchant 00950,Electronics,Tangerang,ACTIVE,MEDIUM,2023-05-15 07:14:11
M000951,Electronics Merchant 00951,Electronics,Bandung,ACTIVE,SMALL,2023-07-20 06:49:22
M000952,Travel Merchant 00952,Travel,Palembang,ACTIVE,SMALL,2024-03-10 10:16:34
M000953,Healthcare Merchant 00953,Healthcare,Yogyakarta,ACTIVE,SMALL,2025-05-08 16:02:14
M000954,Fashion Merchant 00954,Fashion,Palembang,ACTIVE,MEDIUM,2022-10-21 14:11:58
M000955,Healthcare Merchant 00955,Healthcare,Semarang,ACTIVE,SMALL,2022-12-09 23:13:49
M000956,Education Merchant 00956,Education,Bandung,ACTIVE,SMALL,2023-08-08 05:13:37
M000957,Healthcare Merchant 00957,Healthcare,Medan,ACTIVE,MEDIUM,2022-08-03 04:47:24
M000958,Transportation Merchant 00958,Transportation,Yogyakarta,ACTIVE,SMALL,2023-11-16 19:39:41
M000959,Entertainment Merchant 00959,Entertainment,Semarang,INACTIVE,MEDIUM,2025-04-22 09:40:36
M000960,Entertainment Merchant 00960,Entertainment,Denpasar,ACTIVE,SMALL,2023-09-04 04:32:14
M000961,Transportation Merchant 00961,Transportation,Jakarta,ACTIVE,MEDIUM,2024-05-26 01:48:08
M000962,Entertainment Merchant 00962,Entertainment,Surabaya,ACTIVE,SMALL,2023-12-25 05:21:21
M000963,Fashion Merchant 00963,Fashion,Palembang,ACTIVE,SMALL,2025-08-29 15:20:30
M000964,Healthcare Merchant 00964,Healthcare,Yogyakarta,ACTIVE,SMALL,2024-04-13 09:37:48
M000965,Retail Merchant 00965,Retail,Bandung,ACTIVE,SMALL,2025-09-11 03:37:00
M000966,Healthcare Merchant 00966,Healthcare,Yogyakarta,INACTIVE,LARGE,2024-10-19 10:40:43
M000967,Education Merchant 00967,Education,Jakarta,ACTIVE,SMALL,2022-08-28 14:20:54
M000968,Entertainment Merchant 00968,Entertainment,Jakarta,ACTIVE,SMALL,2025-04-04 14:18:05
M000969,Fashion Merchant 00969,Fashion,Palembang,ACTIVE,SMALL,2025-02-23 17:46:23
M000970,Education Merchant 00970,Education,Yogyakarta,ACTIVE,LARGE,2026-03-13 21:50:27
M000971,Retail Merchant 00971,Retail,Denpasar,ACTIVE,SMALL,2022-03-27 07:53:57
M000972,Travel Merchant 00972,Travel,Yogyakarta,ACTIVE,MEDIUM,2023-05-05 13:49:05
M000973,Entertainment Merchant 00973,Entertainment,Denpasar,ACTIVE,MEDIUM,2022-10-26 01:01:01
M000974,Food & Beverage Merchant 00974,Food & Beverage,Denpasar,ACTIVE,MEDIUM,2023-12-08 21:11:47
M000975,Electronics Merchant 00975,Electronics,Jakarta,ACTIVE,SMALL,2024-06-27 08:15:17
M000976,Fashion Merchant 00976,Fashion,Tangerang,ACTIVE,SMALL,2023-04-10 06:31:02
M000977,Groceries Merchant 00977,Groceries,Denpasar,ACTIVE,SMALL,2026-03-28 06:59:31
M000978,Food & Beverage Merchant 00978,Food & Beverage,Bandung,ACTIVE,SMALL,2023-09-21 13:33:23
M000979,Travel Merchant 00979,Travel,Tangerang,ACTIVE,MEDIUM,2025-08-20 17:06:47
M000980,Education Merchant 00980,Education,Makassar,ACTIVE,SMALL,2024-08-04 22:09:03
M000981,Retail Merchant 00981,Retail,Denpasar,ACTIVE,SMALL,2023-04-19 19:13:13
M000982,Healthcare Merchant 00982,Healthcare,Yogyakarta,ACTIVE,SMALL,2024-06-26 16:40:22
M000983,Electronics Merchant 00983,Electronics,Tangerang,ACTIVE,SMALL,2024-09-03 12:34:21
M000984,Entertainment Merchant 00984,Entertainment,Medan,INACTIVE,SMALL,2026-07-23 01:09:59
M000985,Electronics Merchant 00985,Electronics,Semarang,ACTIVE,SMALL,2025-08-09 10:30:01
M000986,Transportation Merchant 00986,Transportation,Palembang,ACTIVE,SMALL,2024-07-31 09:35:20
M000987,Education Merchant 00987,Education,Palembang,ACTIVE,MEDIUM,2022-03-12 01:31:04
M000988,Retail Merchant 00988,Retail,Semarang,ACTIVE,SMALL,2024-04-30 03:13:11
M000989,Fashion Merchant 00989,Fashion,Tangerang,ACTIVE,SMALL,2025-03-07 13:08:04
M000990,Healthcare Merchant 00990,Healthcare,Denpasar,ACTIVE,SMALL,2025-01-03 20:43:52
M000991,Electronics Merchant 00991,Electronics,Bandung,ACTIVE,SMALL,2023-09-05 01:46:58
M000992,Education Merchant 00992,Education,Denpasar,ACTIVE,MEDIUM,2024-11-29 13:32:10
M000993,Groceries Merchant 00993,Groceries,Palembang,ACTIVE,SMALL,2025-12-27 13:48:37
M000994,Healthcare Merchant 00994,Healthcare,Yogyakarta,ACTIVE,SMALL,2022-09-07 20:06:49
M000995,Transportation Merchant 00995,Transportation,Jakarta,ACTIVE,SMALL,2022-09-18 13:15:03
M000996,Transportation Merchant 00996,Transportation,Surabaya,ACTIVE,SMALL,2023-01-24 17:26:11
M000997,Education Merchant 00997,Education,Medan,ACTIVE,MEDIUM,2026-02-03 14:12:09
M000998,Education Merchant 00998,Education,Tangerang,ACTIVE,SMALL,2022-10-08 12:11:15
M000999,Travel Merchant 00999,Travel,Denpasar,INACTIVE,MEDIUM,2024-06-01 13:13:49
M001000,Travel Merchant 01000,Travel,Denpasar,ACTIVE,SMALL,2023-10-03 11:06:39
